individual,time,treat_post,outcome,treat,post,time_to_treat
448,7,0,28.19415134,0,1,-1
448,8,0,35.78282337,0,1,-1
448,9,0,26.52752466,0,1,-1
448,10,0,40.26945776,0,1,-1
449,1,0,15.5273853,0,0,-1
449,2,0,24.42901643,0,0,-1
449,3,0,20.27423021,0,0,-1
449,4,0,28.76694492,0,0,-1
449,5,0,27.33037387,0,0,-1
449,6,0,21.02622021,0,1,-1
449,7,0,32.60349816,0,1,-1
449,8,0,29.11039612,0,1,-1
449,9,0,37.9057336,0,1,-1
449,10,0,35.00662844,0,1,-1
450,1,0,23.47710493,0,0,-1
450,2,0,18.21215522,0,0,-1
450,3,0,21.55333884,0,0,-1
450,4,0,23.70680682,0,0,-1
450,5,0,31.7835124,0,0,-1
450,6,0,37.38688544,0,1,-1
450,7,0,26.47414124,0,1,-1
450,8,0,37.38424072,0,1,-1
450,9,0,22.65161291,0,1,-1
450,10,0,29.02905299,0,1,-1
451,1,0,16.70610772,0,0,-1
451,2,0,16.23745655,0,0,-1
451,3,0,16.58205805,0,0,-1
451,4,0,28.06499456,0,0,-1
451,5,0,26.42966151,0,0,-1
451,6,0,30.89702699,0,1,-1
451,7,0,33.95236343,0,1,-1
451,8,0,33.32808497,0,1,-1
451,9,0,36.78881588,0,1,-1
451,10,0,34.65233857,0,1,-1
452,1,0,15.56503306,0,0,-1
452,2,0,28.2890709,0,0,-1
452,3,0,21.55443934,0,0,-1
452,4,0,21.32201851,0,0,-1
452,5,0,26.61041062,0,0,-1
452,6,0,24.4359454,0,1,-1
452,7,0,28.41284809,0,1,-1
452,8,0,33.72026961,0,1,-1
452,9,0,35.2417087,0,1,-1
452,10,0,30.51084967,0,1,-1
453,1,0,19.06147314,0,0,-1
453,2,0,28.37166502,0,0,-1
453,3,0,26.98200059,0,0,-1
453,4,0,36.3753252,0,0,-1
453,5,0,33.40064087,0,0,-1
453,6,0,34.72146534,0,1,-1
453,7,0,23.56065725,0,1,-1
453,8,0,35.81930176,0,1,-1
453,9,0,33.23446599,0,1,-1
453,10,0,32.24509098,0,1,-1
454,1,0,22.3400767,0,0,-1
454,2,0,27.72605767,0,0,-1
454,3,0,27.00415796,0,0,-1
454,4,0,21.60763099,0,0,-1
454,5,0,31.21229457,0,0,-1
454,6,0,25.81206229,0,1,-1
454,7,0,31.58341559,0,1,-1
454,8,0,30.48324966,0,1,-1
454,9,0,32.40566874,0,1,-1
454,10,0,38.83121488,0,1,-1
455,1,0,16.2990314,0,0,-1
455,2,0,32.72597537,0,0,-1
455,3,0,15.39456965,0,0,-1
455,4,0,23.01166158,0,0,-1
455,5,0,29.35105945,0,0,-1
455,6,0,31.92157083,0,1,-1
455,7,0,29.9976214,0,1,-1
455,8,0,31.71304648,0,1,-1
455,9,0,35.55275043,0,1,-1
455,10,0,33.84465261,0,1,-1
456,1,0,28.46590629,0,0,-1
456,2,0,27.19674557,0,0,-1
456,3,0,28.86412176,0,0,-1
456,4,0,21.16921638,0,0,-1
456,5,0,27.10305788,0,0,-1
456,6,0,27.49767026,0,1,-1
456,7,0,25.47199312,0,1,-1
456,8,0,33.80082092,0,1,-1
456,9,0,30.81177121,0,1,-1
456,10,0,38.27701915,0,1,-1
457,1,0,16.14904219,0,0,-1
457,2,0,31.59520306,0,0,-1
457,3,0,20.01833671,0,0,-1
457,4,0,27.09651169,0,0,-1
457,5,0,31.45929655,0,0,-1
457,6,0,26.14679785,0,1,-1
457,7,0,34.76234322,0,1,-1
457,8,0,25.85408201,0,1,-1
457,9,0,40.7605885,0,1,-1
457,10,0,35.07074632,0,1,-1
458,1,0,18.51794296,0,0,-1
458,2,0,21.50409114,0,0,-1
458,3,0,28.54459635,0,0,-1
458,4,0,23.07772354,0,0,-1
458,5,0,23.75321155,0,0,-1
458,6,0,27.89231701,0,1,-1
458,7,0,24.61518944,0,1,-1
458,8,0,41.10271954,0,1,-1
458,9,0,30.66802704,0,1,-1
458,10,0,39.15808393,0,1,-1
459,1,0,22.54735042,0,0,-1
459,2,0,18.07732975,0,0,-1
459,3,0,24.47022645,0,0,-1
459,4,0,29.9200139,0,0,-1
459,5,0,26.55869332,0,0,-1
459,6,0,34.96556473,0,1,-1
459,7,0,35.60757696,0,1,-1
459,8,0,36.59457427,0,1,-1
459,9,0,31.20171614,0,1,-1
459,10,0,29.60078776,0,1,-1
460,1,0,18.43206197,0,0,-1
460,2,0,23.9812047,0,0,-1
460,3,0,27.22893357,0,0,-1
460,4,0,15.14214298,0,0,-1
460,5,0,27.45943399,0,0,-1
460,6,0,29.79044613,0,1,-1
460,7,0,29.11227872,0,1,-1
460,8,0,38.4563692,0,1,-1
460,9,0,35.60890037,0,1,-1
460,10,0,41.55095954,0,1,-1
461,1,0,20.4201974,0,0,-1
461,2,0,27.68738746,0,0,-1
461,3,0,32.67533197,0,0,-1
461,4,0,32.55846725,0,0,-1
461,5,0,22.03929203,0,0,-1
461,6,0,27.73161961,0,1,-1
461,7,0,28.77417647,0,1,-1
461,8,0,34.44627268,0,1,-1
461,9,0,36.93176778,0,1,-1
461,10,0,30.80553663,0,1,-1
462,1,0,21.83919257,0,0,-1
462,2,0,12.90036334,0,0,-1
462,3,0,31.70972503,0,0,-1
462,4,0,23.4381288,0,0,-1
462,5,0,27.7793197,0,0,-1
462,6,0,27.45175143,0,1,-1
462,7,0,36.23013788,0,1,-1
462,8,0,17.81246779,0,1,-1
462,9,0,33.41694829,0,1,-1
462,10,0,34.47090621,0,1,-1
463,1,0,19.23181806,0,0,-1
463,2,0,31.63113273,0,0,-1
463,3,0,20.06335271,0,0,-1
463,4,0,29.85898089,0,0,-1
463,5,0,29.28126394,0,0,-1
463,6,0,35.30759626,0,1,-1
463,7,0,27.16405458,0,1,-1
463,8,0,28.3351555,0,1,-1
463,9,0,38.98034954,0,1,-1
463,10,0,37.12660654,0,1,-1
464,1,0,13.77531327,0,0,-1
464,2,0,20.30347493,0,0,-1
464,3,0,26.43191327,0,0,-1
464,4,0,30.18882111,0,0,-1
464,5,0,24.10384673,0,0,-1
464,6,0,14.42872005,0,1,-1
464,7,0,33.11611593,0,1,-1
464,8,0,25.89839655,0,1,-1
464,9,0,23.41330601,0,1,-1
464,10,0,20.83837038,0,1,-1
465,1,0,25.5699043,0,0,-1
465,2,0,23.64308725,0,0,-1
465,3,0,23.3717181,0,0,-1
465,4,0,32.94512181,0,0,-1
465,5,0,30.68662342,0,0,-1
465,6,0,37.08150021,0,1,-1
465,7,0,23.53632264,0,1,-1
465,8,0,31.82724688,0,1,-1
465,9,0,25.41643313,0,1,-1
465,10,0,33.85308834,0,1,-1
466,1,0,20.25692073,0,0,-1
466,2,0,26.13306819,0,0,-1
466,3,0,24.72781941,0,0,-1
466,4,0,29.11703569,0,0,-1
466,5,0,31.01720067,0,0,-1
466,6,0,39.77464339,0,1,-1
466,7,0,28.92351672,0,1,-1
466,8,0,27.2948865,0,1,-1
466,9,0,34.73041808,0,1,-1
466,10,0,30.98859986,0,1,-1
467,1,0,28.90980384,0,0,-1
467,2,0,21.58390981,0,0,-1
467,3,0,21.67211816,0,0,-1
467,4,0,23.64342139,0,0,-1
467,5,0,31.09208712,0,0,-1
467,6,0,28.21126508,0,1,-1
467,7,0,27.2916659,0,1,-1
467,8,0,40.32675959,0,1,-1
467,9,0,29.2191508,0,1,-1
467,10,0,35.17783037,0,1,-1
468,1,0,24.76153076,0,0,-1
468,2,0,14.84332445,0,0,-1
468,3,0,26.90130251,0,0,-1
468,4,0,20.72446162,0,0,-1
468,5,0,31.6139139,0,0,-1
468,6,0,24.18674494,0,1,-1
468,7,0,33.96384516,0,1,-1
468,8,0,37.52916533,0,1,-1
468,9,0,37.80718263,0,1,-1
468,10,0,36.25658324,0,1,-1
469,1,0,20.34349529,0,0,-1
469,2,0,20.11790212,0,0,-1
469,3,0,31.85517345,0,0,-1
469,4,0,22.5025239,0,0,-1
469,5,0,22.31466963,0,0,-1
469,6,0,32.32684468,0,1,-1
469,7,0,26.51931598,0,1,-1
469,8,0,27.24968251,0,1,-1
469,9,0,26.28197869,0,1,-1
469,10,0,32.5854508,0,1,-1
470,1,0,21.08642488,0,0,-1
470,2,0,24.21545864,0,0,-1
470,3,0,29.25653122,0,0,-1
470,4,0,28.63448962,0,0,-1
470,5,0,26.5456389,0,0,-1
470,6,0,28.00902162,0,1,-1
470,7,0,33.05078734,0,1,-1
470,8,0,38.36285081,0,1,-1
470,9,0,34.131571,0,1,-1
470,10,0,32.65434573,0,1,-1
471,1,0,16.53566999,0,0,-1
471,2,0,15.77397368,0,0,-1
471,3,0,27.83134836,0,0,-1
471,4,0,28.88989262,0,0,-1
471,5,0,30.38681763,0,0,-1
471,6,0,28.35670277,0,1,-1
471,7,0,37.53467373,0,1,-1
471,8,0,29.57940753,0,1,-1
471,9,0,38.27634619,0,1,-1
471,10,0,34.80628553,0,1,-1
472,1,0,18.45824618,0,0,-1
472,2,0,25.96265154,0,0,-1
472,3,0,26.54818059,0,0,-1
472,4,0,27.7848638,0,0,-1
472,5,0,27.90639211,0,0,-1
472,6,0,28.81053459,0,1,-1
472,7,0,42.44185996,0,1,-1
472,8,0,37.92128323,0,1,-1
472,9,0,37.11413447,0,1,-1
472,10,0,35.55899579,0,1,-1
473,1,0,26.535786,0,0,-1
473,2,0,25.58997388,0,0,-1
473,3,0,24.63102376,0,0,-1
473,4,0,24.48217837,0,0,-1
473,5,0,27.09541331,0,0,-1
473,6,0,13.14787132,0,1,-1
473,7,0,31.5530042,0,1,-1
473,8,0,29.5576196,0,1,-1
473,9,0,41.46334999,0,1,-1
473,10,0,35.09672035,0,1,-1
474,1,0,15.5551829,0,0,-1
474,2,0,22.75059923,0,0,-1
474,3,0,19.26939457,0,0,-1
474,4,0,28.36703708,0,0,-1
474,5,0,28.95473682,0,0,-1
474,6,0,33.78919816,0,1,-1
474,7,0,26.54559104,0,1,-1
474,8,0,32.17004048,0,1,-1
474,9,0,26.67489102,0,1,-1
474,10,0,38.50747391,0,1,-1
475,1,0,24.0943559,0,0,-1
475,2,0,25.47902511,0,0,-1
475,3,0,24.50809516,0,0,-1
475,4,0,28.07386445,0,0,-1
475,5,0,35.52169554,0,0,-1
475,6,0,27.57452871,0,1,-1
475,7,0,31.19322592,0,1,-1
475,8,0,26.5693685,0,1,-1
475,9,0,29.15869519,0,1,-1
475,10,0,35.48906647,0,1,-1
476,1,0,27.01966773,0,0,-1
476,2,0,21.71859588,0,0,-1
476,3,0,23.32041735,0,0,-1
476,4,0,23.96557378,0,0,-1
476,5,0,24.82621665,0,0,-1
476,6,0,30.47485728,0,1,-1
476,7,0,23.01371177,0,1,-1
476,8,0,38.40469788,0,1,-1
476,9,0,30.17288851,0,1,-1
476,10,0,38.60951743,0,1,-1
477,1,0,15.15000701,0,0,-1
477,2,0,26.34420065,0,0,-1
477,3,0,27.85972304,0,0,-1
477,4,0,27.92101036,0,0,-1
477,5,0,22.52785739,0,0,-1
477,6,0,30.24774095,0,1,-1
477,7,0,24.58471908,0,1,-1
477,8,0,30.73618372,0,1,-1
477,9,0,38.6470655,0,1,-1
477,10,0,38.98350964,0,1,-1
478,1,0,21.57591471,0,0,-1
478,2,0,18.12596712,0,0,-1
478,3,0,27.72793856,0,0,-1
478,4,0,26.09690619,0,0,-1
478,5,0,15.89842201,0,0,-1
478,6,0,32.91314913,0,1,-1
478,7,0,30.37883583,0,1,-1
478,8,0,38.01225624,0,1,-1
478,9,0,28.02364741,0,1,-1
478,10,0,19.11648093,0,1,-1
479,1,0,22.89541929,0,0,-1
479,2,0,24.45781838,0,0,-1
479,3,0,16.04664186,0,0,-1
479,4,0,21.10750227,0,0,-1
479,5,0,41.27608872,0,0,-1
479,6,0,27.47194693,0,1,-1
479,7,0,34.15479488,0,1,-1
479,8,0,28.74670086,0,1,-1
479,9,0,23.04848551,0,1,-1
479,10,0,34.14870877,0,1,-1
480,1,0,20.1719772,0,0,-1
480,2,0,21.00060881,0,0,-1
480,3,0,23.92679582,0,0,-1
480,4,0,27.32134136,0,0,-1
480,5,0,26.74941524,0,0,-1
480,6,0,22.67996916,0,1,-1
480,7,0,32.93092396,0,1,-1
480,8,0,22.25314122,0,1,-1
480,9,0,23.24821271,0,1,-1
480,10,0,38.69590247,0,1,-1
481,1,0,24.03510136,0,0,-1
481,2,0,22.71302317,0,0,-1
481,3,0,17.52275748,0,0,-1
481,4,0,22.4604453,0,0,-1
481,5,0,26.18626626,0,0,-1
481,6,0,21.02053016,0,1,-1
481,7,0,26.80485671,0,1,-1
481,8,0,35.26165169,0,1,-1
481,9,0,40.63652682,0,1,-1
481,10,0,32.90282624,0,1,-1
482,1,0,25.28244177,0,0,-1
482,2,0,13.42969965,0,0,-1
482,3,0,27.79725621,0,0,-1
482,4,0,21.98025793,0,0,-1
482,5,0,29.03672808,0,0,-1
482,6,0,27.76123791,0,1,-1
482,7,0,37.10207005,0,1,-1
482,8,0,27.62782176,0,1,-1
482,9,0,36.63803149,0,1,-1
482,10,0,33.60246268,0,1,-1
483,1,0,20.70847261,0,0,-1
483,2,0,22.08073053,0,0,-1
483,3,0,20.27163448,0,0,-1
483,4,0,25.92950517,0,0,-1
483,5,0,27.18675889,0,0,-1
483,6,0,30.20620124,0,1,-1
483,7,0,30.92252573,0,1,-1
483,8,0,35.98997275,0,1,-1
483,9,0,38.11754308,0,1,-1
483,10,0,29.74688339,0,1,-1
484,1,0,25.8438625,0,0,-1
484,2,0,17.06831786,0,0,-1
484,3,0,27.43927944,0,0,-1
484,4,0,29.09869392,0,0,-1
484,5,0,17.94341554,0,0,-1
484,6,0,29.46489623,0,1,-1
484,7,0,28.15751943,0,1,-1
484,8,0,28.20617371,0,1,-1
484,9,0,40.25426165,0,1,-1
484,10,0,31.7316043,0,1,-1
485,1,0,17.46811535,0,0,-1
485,2,0,23.3784747,0,0,-1
485,3,0,27.92794873,0,0,-1
485,4,0,25.29175707,0,0,-1
485,5,0,33.33185273,0,0,-1
485,6,0,31.65487831,0,1,-1
485,7,0,19.6089434,0,1,-1
485,8,0,29.35266518,0,1,-1
485,9,0,30.6907895,0,1,-1
485,10,0,37.39680477,0,1,-1
486,1,0,8.375914718,0,0,-1
486,2,0,35.74504854,0,0,-1
486,3,0,27.15513047,0,0,-1
486,4,0,26.74438402,0,0,-1
486,5,0,33.40783858,0,0,-1
486,6,0,40.71827026,0,1,-1
486,7,0,34.85373322,0,1,-1
486,8,0,36.74406548,0,1,-1
486,9,0,34.15345012,0,1,-1
486,10,0,34.29237123,0,1,-1
487,1,0,19.12102278,0,0,-1
487,2,0,18.86944004,0,0,-1
487,3,0,21.0649295,0,0,-1
487,4,0,19.24722018,0,0,-1
487,5,0,27.12064275,0,0,-1
487,6,0,20.57666211,0,1,-1
487,7,0,31.45458262,0,1,-1
487,8,0,31.81834696,0,1,-1
487,9,0,34.23467649,0,1,-1
487,10,0,32.38934215,0,1,-1
488,1,0,36.88430185,0,0,-1
488,2,0,29.8005795,0,0,-1
488,3,0,18.2772875,0,0,-1
488,4,0,27.16434044,0,0,-1
488,5,0,24.45996929,0,0,-1
488,6,0,23.92760137,0,1,-1
488,7,0,23.79963964,0,1,-1
488,8,0,34.16108345,0,1,-1
488,9,0,30.09309882,0,1,-1
488,10,0,39.83913012,0,1,-1
489,1,0,26.46891107,0,0,-1
489,2,0,29.86957193,0,0,-1
489,3,0,20.23806617,0,0,-1
489,4,0,28.37682805,0,0,-1
489,5,0,30.66227108,0,0,-1
489,6,0,26.62910912,0,1,-1
489,7,0,26.64114021,0,1,-1
489,8,0,40.04760333,0,1,-1
489,9,0,34.63747938,0,1,-1
489,10,0,38.17983875,0,1,-1
490,1,0,17.38961994,0,0,-1
490,2,0,16.90357767,0,0,-1
490,3,0,21.65275113,0,0,-1
490,4,0,25.37989306,0,0,-1
490,5,0,22.17889997,0,0,-1
490,6,0,28.95077596,0,1,-1
490,7,0,22.05747406,0,1,-1
490,8,0,26.39976289,0,1,-1
490,9,0,36.85455624,0,1,-1
490,10,0,38.0189526,0,1,-1
491,1,0,19.54061617,0,0,-1
491,2,0,17.91117845,0,0,-1
491,3,0,19.36298224,0,0,-1
491,4,0,24.13365877,0,0,-1
491,5,0,30.72259246,0,0,-1
491,6,0,33.64122846,0,1,-1
491,7,0,28.01734132,0,1,-1
491,8,0,26.23253787,0,1,-1
491,9,0,34.83921819,0,1,-1
491,10,0,30.88232515,0,1,-1
492,1,0,18.90873681,0,0,-1
492,2,0,29.62638045,0,0,-1
492,3,0,28.63557714,0,0,-1
492,4,0,26.78987156,0,0,-1
492,5,0,21.14040499,0,0,-1
492,6,0,30.05698284,0,1,-1
492,7,0,35.81328645,0,1,-1
492,8,0,30.12183167,0,1,-1
492,9,0,40.25557045,0,1,-1
492,10,0,41.46372645,0,1,-1
493,1,0,29.81866416,0,0,-1
493,2,0,24.52621563,0,0,-1
493,3,0,27.4369585,0,0,-1
493,4,0,33.07093644,0,0,-1
493,5,0,29.73696969,0,0,-1
493,6,0,26.49382946,0,1,-1
493,7,0,28.25728582,0,1,-1
493,8,0,33.19277477,0,1,-1
493,9,0,27.04719289,0,1,-1
493,10,0,34.28370542,0,1,-1
494,1,0,26.98273559,0,0,-1
494,2,0,12.04373074,0,0,-1
494,3,0,32.17241051,0,0,-1
494,4,0,31.61187109,0,0,-1
494,5,0,25.20117692,0,0,-1
494,6,0,31.71695414,0,1,-1
494,7,0,30.51573863,0,1,-1
494,8,0,38.14995184,0,1,-1
494,9,0,38.41341571,0,1,-1
494,10,0,27.99964638,0,1,-1
495,1,0,24.43631207,0,0,-1
495,2,0,21.97186073,0,0,-1
495,3,0,24.91416285,0,0,-1
495,4,0,22.3591405,0,0,-1
495,5,0,36.24068535,0,0,-1
495,6,0,34.2003091,0,1,-1
495,7,0,26.80114418,0,1,-1
495,8,0,25.32694697,0,1,-1
495,9,0,31.57163685,0,1,-1
495,10,0,37.17251323,0,1,-1
496,1,0,22.70102922,0,0,-1
496,2,0,29.26566412,0,0,-1
496,3,0,28.44959861,0,0,-1
496,4,0,30.84784513,0,0,-1
496,5,0,29.134277,0,0,-1
496,6,0,22.05350635,0,1,-1
496,7,0,29.52150734,0,1,-1
496,8,0,37.3004487,0,1,-1
496,9,0,33.24238536,0,1,-1
496,10,0,37.51545184,0,1,-1
497,1,0,19.90625842,0,0,-1
497,2,0,17.85094076,0,0,-1
497,3,0,23.88327968,0,0,-1
497,4,0,27.54523722,0,0,-1
497,5,0,24.2215614,0,0,-1
497,6,0,27.82144378,0,1,-1
497,7,0,25.80268379,0,1,-1
497,8,0,37.59622459,0,1,-1
497,9,0,32.02772121,0,1,-1
497,10,0,42.26377773,0,1,-1
498,1,0,29.14373925,0,0,-1
498,2,0,22.59477018,0,0,-1
498,3,0,19.45775634,0,0,-1
498,4,0,15.57051061,0,0,-1
498,5,0,20.13981463,0,0,-1
498,6,0,22.13082588,0,1,-1
498,7,0,37.39234814,0,1,-1
498,8,0,32.57912294,0,1,-1
498,9,0,35.44802262,0,1,-1
498,10,0,23.89789496,0,1,-1
499,1,0,15.51016785,0,0,-1
499,2,0,27.43539888,0,0,-1
499,3,0,25.93387056,0,0,-1
499,4,0,25.26397361,0,0,-1
499,5,0,30.32421179,0,0,-1
499,6,0,37.17898903,0,1,-1
499,7,0,29.39478768,0,1,-1
499,8,0,32.34684901,0,1,-1
499,9,0,34.46298459,0,1,-1
499,10,0,46.96054818,0,1,-1
500,1,0,11.00321868,0,0,-1
500,2,0,26.41611507,0,0,-1
500,3,0,23.92598876,0,0,-1
500,4,0,28.83385863,0,0,-1
500,5,0,24.21313723,0,0,-1
500,6,0,28.75517485,0,1,-1
500,7,0,34.0570529,0,1,-1
500,8,0,47.56455101,0,1,-1
500,9,0,37.54018095,0,1,-1
500,10,0,30.75967201,0,1,-1
